Date,Reservoir_Name,Inflow (cusecs/cumecs),Storage (TMC/MCM)
2011-06-02,Mettur,106.72,83.696
2011-06-03,Mettur,132.261,76.28
2011-06-04,Mettur,141.153,75.573
2011-06-05,Mettur,101.8,81.93
2011-06-06,Mettur,105.215,87.227
2011-06-07,Mettur,398.424,86.172
2011-06-08,Mettur,386.368,85.118
2011-06-09,Mettur,391.214,84.063
2011-06-10,Mettur,384.631,83.008
2011-06-11,Mettur,402.569,81.953
2011-06-12,Mettur,150.1,80.898
2011-06-13,Mettur,417.963,79.844
2011-06-14,Mettur,490.819,78.789
2011-06-15,Mettur,479.308,79.514
2011-06-16,Mettur,397.839,80.239
2011-06-17,Mettur,378.147,80.964
2011-06-18,Mettur,383.329,81.688
2011-06-19,Mettur,399.5,82.413
2011-06-20,Mettur,380.432,83.138
2011-06-21,Mettur,466.073,83.863
2011-06-22,Mettur,476.696,84.588
2011-06-23,Mettur,470.847,85.313
2011-06-24,Mettur,479.019,86.038
2011-06-25,Mettur,487.705,86.763
2011-06-26,Mettur,483.9,87.487
2011-06-27,Mettur,482.407,88.212
2011-06-28,Mettur,476.932,88.937
2011-06-29,Mettur,539.582,89.662
2011-06-30,Mettur,585.573,90.387
2011-07-01,Mettur,569.906,91.112
2011-07-02,Mettur,602.314,83.696
2011-07-03,Mettur,613.1,76.28
2011-07-04,Mettur,653.013,75.573
2011-07-05,Mettur,703.006,82.283
2011-07-06,Mettur,697.716,86.874
2011-07-07,Mettur,720.479,85.608
2011-07-08,Mettur,627.96,84.341
2011-07-09,Mettur,575.041,83.075
2011-07-10,Mettur,576.7,81.809
2011-07-11,Mettur,573.063,80.543
2011-07-12,Mettur,483.111,79.276
2011-07-13,Mettur,433.119,78.01
2011-07-14,Mettur,447.237,78.681
2011-07-15,Mettur,476.173,79.352
2011-07-16,Mettur,434.221,80.023
2011-07-17,Mettur,447.3,80.694
2011-07-18,Mettur,437.263,81.365
2011-07-19,Mettur,470.634,82.036
2011-07-20,Mettur,455.412,82.707
2011-07-21,Mettur,463.06,83.378
2011-07-22,Mettur,507.661,84.049
2011-07-23,Mettur,518.082,84.72
2011-07-24,Mettur,502.7,85.391
2011-07-25,Mettur,508.559,86.062
2011-07-26,Mettur,520.559,86.733
2011-07-27,Mettur,539.357,87.404
2011-07-28,Mettur,550.458,88.075
2011-07-29,Mettur,486.736,88.746
2011-07-30,Mettur,520.797,89.417
2011-07-31,Mettur,502.7,90.088
2011-08-01,Mettur,519.185,90.759
2011-08-02,Mettur,469.656,83.52
2011-08-03,Mettur,459.777,76.28
2011-08-04,Mettur,460.829,75.573
2011-08-05,Mettur,444.574,82.283
2011-08-06,Mettur,438.795,85.815
2011-08-07,Mettur,451.8,84.344
2011-08-08,Mettur,467.376,82.872
2011-08-09,Mettur,474.908,81.4
2011-08-10,Mettur,496.826,79.929
2011-08-11,Mettur,490.706,78.458
2011-08-12,Mettur,517.644,76.986
2011-08-13,Mettur,519.23,77.657
2011-08-14,Mettur,507.5,78.328
2011-08-15,Mettur,541.5,78.999
2011-08-16,Mettur,524.287,79.67
2011-08-17,Mettur,517.194,80.341
2011-08-18,Mettur,651.521,81.012
2011-08-19,Mettur,390.896,81.683
2011-08-20,Mettur,397.336,82.354
2011-08-21,Mettur,412.2,83.025
2011-08-22,Mettur,395.3,83.696
2011-08-23,Mettur,376.856,84.367
2011-08-24,Mettur,377.828,85.038
2011-08-25,Mettur,385.376,85.709
2011-08-26,Mettur,375.214,86.38
2011-08-27,Mettur,360.763,87.051
2011-08-28,Mettur,378.7,87.722
2011-08-29,Mettur,346.274,88.393
2011-08-30,Mettur,458.858,89.064
2011-08-31,Mettur,382.8,89.735
2011-09-01,Mettur,382.8,90.406
2011-09-02,Mettur,417.29,83.343
2011-09-03,Mettur,465.639,76.28
2011-09-04,Mettur,438.4,75.573
2011-09-05,Mettur,474.429,82.283
2011-09-06,Mettur,461.788,85.108
2011-09-07,Mettur,573.953,83.637
2011-09-08,Mettur,661.267,82.165
2011-09-09,Mettur,650.718,80.694
2011-09-10,Mettur,666.695,79.223
2011-09-11,Mettur,723.4,77.751
2011-09-12,Mettur,661.237,76.28
2011-09-13,Mettur,665.73,76.986
2011-09-14,Mettur,715.985,77.692
2011-09-15,Mettur,779.99,78.399
2011-09-16,Mettur,725.623,79.105
2011-09-17,Mettur,625.527,79.811
2011-09-18,Mettur,592.2,80.517
2011-09-19,Mettur,581.069,81.224
2011-09-20,Mettur,682.324,81.93
2011-09-21,Mettur,660.997,82.636
2011-09-22,Mettur,646.881,83.343
2011-09-23,Mettur,597.108,84.049
2011-09-24,Mettur,603.235,84.755
2011-09-25,Mettur,613.1,85.461
2011-09-26,Mettur,602.892,86.168
2011-09-27,Mettur,629.303,86.874
2011-09-28,Mettur,581.521,87.58
2011-09-29,Mettur,657.184,88.287
2011-09-30,Mettur,593.084,88.993
2011-10-01,Mettur,707.454,89.699
